"","image_id","predefined_tags","people_n","ethnicities","sign_slogan_symbol","anger","fear","disgust","sadness","enthusiasm"
"1117",184015,"Headshot",1,"White, non-Hispanic","",1,1,1,1,1
"1118",194977,"Headshot",1,"Black","",3,1,4,2,1
"1119",122569,"Advertisement for protest or BLM event",1,"White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",5,1,7,4,4
"1120",136229,"",1,"White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",3,1,6,4,4
"1121",100685,"Headshot, Picture of or including John Legend",1,"Black","",2,1,4,5,2
"1122",110942,"Headshot",1,"White, non-Hispanic","",2,1,3,2,5
"1123",110610,"Headshot",1,"Black","",0,1,1,1,0
"1124",197747,"",1,"White, non-Hispanic","",1,1,1,1,1
"1125",1771,"Headshot",1,"","",1,1,1,1,1
"1126",194347,"Screenshot (of Twitter or from news video, etc), Headshot",1,"Black","",9,1,8,2,8
"1127",11821,"Picture of or including John Legend",1,"Black","",1,1,1,1,1
"1128",15602,"Picture of or including John Legend",1,"Black","",1,1,1,1,1
"1129",94920,"Picture of or including John Legend",1,"Black","",1,1,1,1,1
"1130",111037,"",1,"Black","",1,1,1,1,1
"1131",3439,"Police",1,"Black","",2,1,2,1,1
"1132",67453,"Screenshot (of Twitter or from news video, etc), Headshot, Police vehicles",1,"Black","",0,1,0,0,0
"1133",91051,"Screenshot (of Twitter or from news video, etc), Police vehicles",1,"","",0,1,0,0,0
"1134",195438,"",1,"Black","",1,1,1,1,1
"1135",493,"Headshot",1,"Black","",2,1,3,1,1
"1136",40303,"",1,"","protest sign",1,1,1,1,1
"1137",120856,"",1,"Black","protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,1,1,1,4
"1138",27007,"",1,"Black","",2,1,3,4,4
"1139",16344,"Headshot",1,"Black","",1,1,1,1,1
"1140",19914,"Screenshot (of Twitter or from news video, etc)",1,"Black","",1,1,2,2,1
"1141",49279,"Screenshot (of Twitter or from news video, etc), Headshot",1,"Black","",1,1,1,1,1
"1142",43293,"Just text block",0,"","",3,1,2,3,3
"1143",72638,"Just text block",0,"","",1,1,1,1,1
"1144",110033,"Screenshot (of Twitter or from news video, etc)",0,"","",3,1,4,3,3
"1145",393,"Picture of or including John Legend",0,"","",1,1,1,1,1
"1146",1762,"Picture of or including John Legend",0,"","",1,1,1,1,1
"1147",2680,"Picture of or including John Legend",0,"","",1,1,1,1,1
"1148",9098,"Picture of or including John Legend",0,"Black","",1,1,1,2,1
"1149",12201,"Drawing/cartoon/painting",0,"","",1,1,1,1,1
"1150",57016,"Police vehicles",0,"","",1,1,1,1,1
"1151",80485,"Screenshot (of Twitter or from news video, etc)",0,"","",2,1,2,1,2
"1152",82606,"Just text block",0,"","",2,1,3,4,2
"1153",82606,"Screenshot (of Twitter or from news video, etc)",0,"","",3,1,4,4,2
"1154",91398,"Picture of or including John Legend",0,"","",1,1,1,1,1
"1155",96059,"Picture of or including John Legend",0,"Black","",1,1,1,1,1
"1156",124324,"Drawing/cartoon/painting",0,"","",4,1,4,6,3
"1157",132410,"Just text block",0,"","",3,1,5,6,3
"1158",144461,"Drawing/cartoon/painting",0,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,1,3,3,2
"1159",147813,"",0,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,1,1,1,3
"1160",151309,"Advertisement for protest or BLM event",0,"","",1,1,1,1,3
"1161",160622,"Just text block",0,"","",1,1,1,1,1
"1162",169339,"Just text block, Advertisement for protest or BLM event",0,"","",3,1,1,1,5
"1163",169339,"Just text block",0,"","",1,1,3,3,4
"1164",194938,"Advertisement for protest or BLM event",0,"","",1,1,1,1,7
"1165",141016,"",0,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,1,2,1,4
"1166",48522,"",0,"White, non-Hispanic","",1,1,1,1,1
"1167",78201,"Police vehicles",0,"","",1,1,1,1,1
"1168",185164,"",0,"","",1,1,1,1,1
"1169",71162,"Advertisement for protest or BLM event",0,"","",1,1,1,1,1
"1170",8866,"Advertisement for protest or BLM event",0,"","protest sign",1,1,1,1,3
"1171",8866,"Advertisement for protest or BLM event",0,"","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!), symbol (e.g. flags, logos)",3,1,1,1,2
"1172",51601,"",0,"","",2,1,5,6,4
"1173",51657,"",0,"","",1,1,1,1,1
"1174",60524,"",0,"","symbol (e.g. flags, logos)",1,1,1,1,2
"1175",126069,"Just text block",0,"","",1,1,1,1,3
"1176",151024,"Just text block",0,"","",1,1,1,1,1
"1177",190741,"",0,"","protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,1,1,1,1
"1178",195130,"",0,"White, non-Hispanic","",3,1,2,5,2
"1179",55572,"",0,"","protest sign",1,1,1,1,3
"1180",101413,"Advertisement for protest or BLM event",0,"","",1,1,1,1,5
"1181",113048,"Just text block",0,"","",1,1,1,1,1
"1182",3019,"Screenshot (of Twitter or from news video, etc)",0,"","",1,1,1,1,3
"1183",4092,"Advertisement for protest or BLM event",0,"","",1,1,1,1,3
"1184",57796,"Screenshot (of Twitter or from news video, etc)",0,"","",1,1,1,1,5
"1185",106997,"Street protest",0,"","protest sign",1,1,1,1,3
"1186",159608,"",0,"","",1,1,1,1,1
"1187",32079,"Advertisement for protest or BLM event",0,"","",2,1,1,2,4
"1188",113423,"Just text block",0,"","",1,1,1,1,1
"1189",41522,"Street protest, Police, Police vehicles",300,"Black, White, non-Hispanic","protest sign",2,0,1,0,4
"1190",163821,"Street protest",300,"Black, White, non-Hispanic","protest sign",0,0,0,0,3
"1191",37669,"Street protest",250,"Black, White, non-Hispanic","protest sign",0,0,0,0,2
"1192",52990,"Street protest, Police, Police vehicles",250,"Black, White, non-Hispanic","protest sign",0,0,0,0,3
"1193",38608,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",200,"Black, White, non-Hispanic","protest sign",1,0,0,1,1
"1194",39237,"Street protest",200,"Black, White, non-Hispanic","protest sign",0,0,0,0,0
"1195",96488,"Street protest, Die-in",200,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",1,0,0,1,2
"1196",42549,"Street protest, Police, Police vehicles",200,"Black, White, non-Hispanic","",0,0,0,0,2
"1197",38428,"Street protest, Advertisement for protest or BLM event",190,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,2
"1198",50464,"Street protest",190,"","",0,0,0,0,0
"1199",55181,"Street protest",175,"Black, White, non-Hispanic","protest sign",2,0,1,0,3
"1200",48816,"Street protest, Police",165,"","",1,0,0,0,1
"1201",84933,"Street protest",150,"White, non-Hispanic, Asian","symbol (e.g. flags, logos)",0,0,0,0,0
"1202",42304,"Street protest",150,"Black, White, non-Hispanic","symbol (e.g. flags, logos)",1,0,0,0,1
"1203",101766,"Street protest, Police, Police vehicles",135,"Black, White, non-Hispanic","protest sign",0,0,0,0,2
"1204",84933,"Street protest",125,"Latino, Hispanic","",0,0,0,0,0
"1205",40266,"Street protest, Police",120,"Black, White, non-Hispanic","protest sign",1,0,1,0,2
"1206",165419,"Street protest",120,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,2
"1207",44803,"Street protest",120,"","",0,0,0,0,0
"1208",42512,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",120,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,2
"1209",50464,"Street protest",100,"","",0,0,0,0,0
"1210",105969,"Street protest, Die-in",100,"Black, White, non-Hispanic","protest sign, symbol (e.g. flags, logos)",0,0,1,0,1
"1211",38046,"Street protest",100,"Black, White, non-Hispanic","protest sign",3,0,2,0,2
"1212",54062,"Street protest, Headshot, Headshot identified/identifiable as someone killed by police brutality",100,"Black, White, non-Hispanic","protest sign",4,0,0,0,5
"1213",45094,"Street protest",100,"Black, White, non-Hispanic","",0,0,0,0,1
"1214",47963,"",100,"Black, White, non-Hispanic","",0,0,0,0,0
"1215",168874,"",100,"Black, White, non-Hispanic","",0,0,0,0,0
"1216",69283,"Street protest, Police vehicles",94,"","",0,0,0,0,0
"1217",106070,"Street protest",90,"Black, White, non-Hispanic","symbol (e.g. flags, logos)",0,0,0,0,0
"1218",107998,"Street protest, Die-in",90,"Black, White, non-Hispanic","symbol (e.g. flags, logos)",0,0,0,2,1
"1219",59042,"Street protest",90,"","protest sign",0,0,0,0,1
"1220",37780,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",85,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,1,0,2
"1221",152735,"Street protest",85,"Black, White, non-Hispanic","protest sign",1,0,0,0,0
"1222",40571,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",80,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,0,0,0,3
"1223",32767,"",75,"White, non-Hispanic, Latino, Hispanic","",0,0,0,0,0
"1224",44173,"Street protest, Police",75,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,0
"1225",45929,"Street protest, Police",75,"Black, White, non-Hispanic","",0,0,0,0,1
"1226",49391,"",75,"","protest sign",0,0,0,0,1
"1227",41171,"Street protest",75,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,2
"1228",61077,"Street protest, Advertisement for protest or BLM event",73,"","protest sign",0,0,0,0,1
"1229",46897,"Street protest, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",70,"Black, White, non-Hispanic, Latino, Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,1
"1230",71697,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",70,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,1
"1231",99677,"Street protest, Die-in",70,"Black, White, non-Hispanic","protest sign",2,0,2,0,1
"1232",152157,"Street protest",70,"Black, White, non-Hispanic","",0,0,0,3,0
"1233",42233,"Street protest, Headshot",65,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1234",42386,"Street protest",65,"Black, White, non-Hispanic","protest sign",0,0,0,0,0
"1235",152642,"Die-in",65,"Black, White, non-Hispanic","",0,0,0,0,0
"1236",45013,"Street protest, Advertisement for protest or BLM event",65,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1237",45946,"Street protest",60,"Black, White, non-Hispanic, Latino, Hispanic","protest sign",1,0,0,0,3
"1238",47881,"Street protest, Die-in",60,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1239",44294,"Street protest",60,"Black, White, non-Hispanic","",0,0,0,0,1
"1240",168222,"Street protest",60,"Black, White, non-Hispanic","",0,0,0,0,0
"1241",64152,"Street protest",60,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,1
"1242",47963,"Police",60,"Black, White, non-Hispanic","",0,0,0,0,0
"1243",42643,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",55,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,0,0,2,1
"1244",46751,"Street protest, Advertisement for protest or BLM event",53,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,1
"1245",56489,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",53,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,2
"1246",44570,"Street protest",50,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,1,1,2
"1247",21476,"Street protest, Advertisement for protest or BLM event, Police",50,"Black, White, non-Hispanic","",0,0,0,0,3
"1248",37106,"Street protest",48,"Black, White, non-Hispanic","symbol (e.g. flags, logos)",0,0,0,1,1
"1249",39498,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",45,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1250",54376,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",45,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,1,1
"1251",96425,"Street protest, Die-in, Police",45,"Black, White, non-Hispanic, Latino, Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,1,1
"1252",40958,"Street protest, Headshot, Headshot identified/identifiable as someone killed by police brutality",45,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,1
"1253",56500,"Street protest",45,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1254",152425,"Die-in",45,"Black, White, non-Hispanic","",2,0,4,0,2
"1255",40605,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",45,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,2
"1256",42094,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police, Police vehicles",45,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,1
"1257",40750,"Street protest",44,"Black, White, non-Hispanic","protest sign",1,0,0,1,1
"1258",44807,"Street protest, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",44,"Black, White, non-Hispanic","protest sign",2,0,0,0,1
"1259",169144,"Street protest, Police",44,"Black, White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,2
"1260",43254,"Advertisement for protest or BLM event, Headshot",44,"Black, White, non-Hispanic, Latino, Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,0,2,1,2
"1261",37345,"Street protest, Advertisement for protest or BLM event",43,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,1,1
"1262",58966,"Die-in",43,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,0
"1263",58865,"Die-in",42,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1264",33852,"",40,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,1
"1265",58738,"Street protest",40,"Black, White, non-Hispanic","",0,0,0,0,0
"1266",51085,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",40,"Black, White, non-Hispanic","protest sign",1,0,0,0,1
"1267",42252,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",40,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,1,0,2
"1268",48651,"Street protest",40,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1269",103175,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",40,"Black, White, non-Hispanic, Latino, Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,3
"1270",41698,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality",40,"Black, White, non-Hispanic","protest sign",1,0,0,0,1
"1271",56351,"Street protest",40,"Black, White, non-Hispanic","protest sign",2,0,0,0,1
"1272",127963,"Street protest",40,"White, non-Hispanic, Asian","",0,0,0,0,0
"1273",40446,"Street protest, Headshot, Headshot identified/identifiable as someone killed by police brutality",37,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",2,0,1,1,1
"1274",44570,"Street protest",37,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1275",151462,"Headshot",36,"Black","",0,0,2,0,0
"1276",37226,"Police, Police vehicles",35,"White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,1,2,1
"1277",37456,"Street protest",35,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,0,0,0
"1278",52870,"Street protest, Advertisement for protest or BLM event",35,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!), symbol (e.g. flags, logos)",1,0,0,0,2
"1279",32767,"",35,"Black, White, non-Hispanic, Asian","",0,0,0,0,0
"1280",50671,"Street protest",35,"Black, White, non-Hispanic","",2,0,0,0,3
"1281",44353,"Street protest, Headshot",35,"Black, White, non-Hispanic","protest sign",3,0,2,0,3
"1282",74896,"Street protest, Advertisement for protest or BLM event, Headshot, Headshot identified/identifiable as someone killed by police brutality, Police",35,"White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",1,0,1,0,1
"1283",42705,"Street protest",35,"Black, White, non-Hispanic","protest sign",0,0,0,0,1
"1284",168874,"",35,"Black, White, non-Hispanic","",0,0,0,0,1
"1285",171454,"Street protest, Police",35,"Black, White, non-Hispanic","protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,0,2
"1286",11888,"Street protest",35,"Black, White, non-Hispanic","protest sign, protest slogan (e.g. black lives matter; hands up, don't shoot!)",0,0,0,2,0
"1287",37163,"Street protest",33,"Black, White, non-Hispanic","protest sign",1,0,0,0,1
"1288",62190,"Street protest, Advertisement for protest or BLM event, Headshot, Die-in",33,"Black, White, non-Hispanic","protest sign",1,0,0,0,1
